w0,w1,w2,f1_macro,f1_0,rec_0,prec_0,f1_1,f1_2
0.7000000000000002,1.0,1.3000000000000007,0.6025174746949932,0.2191780821917808,0.16666666666666666,0.32,0.7073170731707317,0.8810572687224669
0.7000000000000002,1.0,1.3500000000000008,0.6025891443712842,0.2191780821917808,0.16666666666666666,0.32,0.7063655030800822,0.8822238478419897
0.7000000000000002,1.0,1.4000000000000008,0.6014869110879685,0.2191780821917808,0.16666666666666666,0.32,0.7037037037037037,0.881578947368421
0.7000000000000002,1.0,1.4500000000000008,0.6023395698149725,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.7012448132780082,0.883551673944687
0.7000000000000002,1.0,1.5000000000000009,0.6050791682360246,0.22535211267605634,0.16666666666666666,0.34782608695652173,0.702928870292887,0.8869565217391304
0.7000000000000002,1.0,1.550000000000001,0.6014449001176138,0.21428571428571427,0.15625,0.3409090909090909,0.702928870292887,0.8871201157742402
0.7000000000000002,1.0,1.600000000000001,0.5984692814871059,0.2014388489208633,0.14583333333333334,0.32558139534883723,0.7058823529411765,0.8880866425992779
0.7000000000000002,1.0,1.650000000000001,0.5965029147697677,0.2014388489208633,0.14583333333333334,0.32558139534883723,0.7019027484143763,0.8861671469740634
0.7000000000000002,1.0,1.700000000000001,0.587655130547562,0.17647058823529413,0.125,0.3,0.7006369426751592,0.8858578607322326
0.7000000000000002,1.0,1.750000000000001,0.5861462014335771,0.17647058823529413,0.125,0.3,0.6965811965811965,0.8853868194842407
